,order_id,product_id,product_description,product_price,product_vat_rate,discount_rate,quantity,full_price_amount,discounted_amount,vat_amount,total_amount,id,created_at,vendor_id,customer_id,date,discounted_amount2,full_price_amount2,total_amount2,weighted_discount_rate,rate,commission_amount
315,25,413,Sequoia,69000,0.11,0.0,24,1656000,1656000.0,182160.0,1838160.0,25,2019-08-03 05:45:14.762892+00:00,9,1068,2019-08-03,0.0,1838160.0000000002,1838160.0000000002,0.0,0.15,275724.0
316,26,293,UX,95228,0.0,0.0,32,3047296,3047296.0,0.0,3047296.0,26,2019-08-03 21:12:17.456317+00:00,7,9656,2019-08-03,0.0,3047296.0,3047296.0,0.0,0.28,853242.8800000001
317,26,537,Deskjet 3740 / 3743 / 3744 / 3745 / 3747 / 3748,39102,0.0,0.0,11,430122,430122.0,0.0,430122.0,26,2019-08-03 21:12:17.456317+00:00,7,9656,2019-08-03,0.0,430122.0,430122.0,0.0,0.28,120434.16000000002
318,26,83,Škoda 706 RO,85726,0.2,0.0,32,2743232,2743232.0,548646.4,3291878.4,26,2019-08-03 21:12:17.456317+00:00,7,9656,2019-08-03,0.0,3291878.4,3291878.4,0.0,0.28,921725.952
319,26,434,C3 Urban Ark,55194,0.11,0.0,24,1324656,1324656.0,145712.16,1470368.16,26,2019-08-03 21:12:17.456317+00:00,7,9656,2019-08-03,0.0,1470368.1600000001,1470368.1600000001,0.0,0.28,411703.08480000007
320,26,616,Officejet d135 / d135xi,25734,0.11,0.0,44,1132296,1132296.0,124552.56,1256848.56,26,2019-08-03 21:12:17.456317+00:00,7,9656,2019-08-03,0.0,1256848.56,1256848.56,0.0,0.28,351917.59680000006
321,26,622,Officejet J5700 series,19481,0.2,0.2922280708685636,3,58443,41364.31485422853,8272.862970845707,49637.177825074235,26,2019-08-03 21:12:17.456317+00:00,7,9656,2019-08-03,20494.422174925752,70131.59999999999,49637.177825074235,87.66842126056909,0.28,13898.409791020787
322,26,695,Photosmart 5514 e-All-in-One Printer,90387,0.2,0.0,32,2892384,2892384.0,578476.8,3470860.8,26,2019-08-03 21:12:17.456317+00:00,7,9656,2019-08-03,0.0,3470860.8,3470860.8,0.0,0.28,971841.0240000001
323,26,187,Fengdu MX6,75441,0.0,0.0,36,2715876,2715876.0,0.0,2715876.0,26,2019-08-03 21:12:17.456317+00:00,7,9656,2019-08-03,0.0,2715876.0,2715876.0,0.0,0.28,760445.28
324,26,135,X6 M,77668,0.2,0.44635824678374997,21,1631028,903005.2014647938,180601.0402929588,1083606.2417577526,26,2019-08-03 21:12:17.456317+00:00,7,9656,2019-08-03,873627.3582422473,1957233.5999999999,1083606.2417577526,937.3523182458749,0.28,303409.7476921708
325,26,771,DC33,26106,0.0,0.8971192095477188,46,1200876,123547.07211517355,0.0,123547.07211517355,26,2019-08-03 21:12:17.456317+00:00,7,9656,2019-08-03,1077328.9278848264,1200876.0,123547.07211517359,4126.748363919506,0.28,34593.18019224861
326,26,614,Officejet 9130,92356,0.0,0.4421493225689929,45,4156020,2318438.572416814,0.0,2318438.572416814,26,2019-08-03 21:12:17.456317+00:00,7,9656,2019-08-03,1837581.427583186,4156020.0,2318438.572416814,1989.671951560468,0.28,649162.800276708
327,26,48,Fiat 306,46626,0.11,0.0,19,885894,885894.0,97448.34,983342.34,26,2019-08-03 21:12:17.456317+00:00,7,9656,2019-08-03,0.0,983342.3400000001,983342.3400000001,0.0,0.28,275335.85520000005
328,26,195,Besturn X80,84465,0.11,0.0,47,3969855,3969855.0,436684.05,4406539.05,26,2019-08-03 21:12:17.456317+00:00,7,9656,2019-08-03,0.0,4406539.050000001,4406539.050000001,0.0,0.28,1233830.9340000004
329,26,817,Ultra Classic II,79110,0.0,0.3966330121474551,50,3955500,2386618.1204507416,0.0,2386618.1204507416,26,2019-08-03 21:12:17.456317+00:00,7,9656,2019-08-03,1568881.8795492586,3955500.0,2386618.1204507416,1983.1650607372756,0.28,668253.0737262077
330,26,86,Alfa Romeo 900A,8307,0.11,0.0,21,174447,174447.0,19189.17,193636.17,26,2019-08-03 21:12:17.456317+00:00,7,9656,2019-08-03,0.0,193636.17,193636.17,0.0,0.28,54218.12760000001
331,27,373,Yeti,64718,0.0,0.14738374324220005,39,2524002,2152005.1372892004,0.0,2152005.1372892004,27,2019-08-03 16:41:38.446312+00:00,6,8332,2019-08-03,371996.8627107994,2524002.0,2152005.1372892004,574.7965986445802,0.25,538001.2843223001
332,27,204,Kuga,53169,0.0,0.0,8,425352,425352.0,0.0,425352.0,27,2019-08-03 16:41:38.446312+00:00,6,8332,2019-08-03,0.0,425352.0,425352.0,0.0,0.25,106338.0
333,27,16,Škoda 24Tr Irisbus,18324,0.11,0.0,24,439776,439776.0,48375.36,488151.36,27,2019-08-03 16:41:38.446312+00:00,6,8332,2019-08-03,0.0,488151.36000000004,488151.36000000004,0.0,0.25,122037.84000000001
334,27,804,IBM 047,87237,0.11,0.0,41,3576717,3576717.0,393438.87,3970155.87,27,2019-08-03 16:41:38.446312+00:00,6,8332,2019-08-03,0.0,3970155.8700000006,3970155.8700000006,0.0,0.25,992538.9675000001
335,27,540,Deskjet 5145 / 5150 / 5155 / 5160,71873,0.0,0.2781186647591197,30,2156190,1556513.3162330338,0.0,1556513.3162330338,27,2019-08-03 16:41:38.446312+00:00,6,8332,2019-08-03,599676.6837669663,2156190.0,1556513.3162330335,834.3559942773592,0.25,389128.3290582584
336,27,546,Deskjet 5940 / 5943,50017,0.11,0.0,15,750255,750255.0,82528.05,832783.05,27,2019-08-03 16:41:38.446312+00:00,6,8332,2019-08-03,0.0,832783.05,832783.05,0.0,0.25,208195.7625
337,27,769,DC27,91331,0.2,0.0067589160342670365,8,730648,725709.6115173949,145141.922303479,870851.5338208737,27,2019-08-03 16:41:38.446312+00:00,6,8332,2019-08-03,5926.06617912617,876777.6,870851.5338208738,5.407132827413629,0.25,217712.88345521846
338,27,637,Officejet v40 / v40xi,90301,0.11,0.0,7,632107,632107.0,69531.77,701638.77,27,2019-08-03 16:41:38.446312+00:00,6,8332,2019-08-03,0.0,701638.77,701638.77,0.0,0.25,175409.6925
339,27,421,SA2.0,35207,0.11,0.0,18,633726,633726.0,69709.86,703435.86,27,2019-08-03 16:41:38.446312+00:00,6,8332,2019-08-03,0.0,703435.8600000001,703435.8600000001,0.0,0.25,175858.96500000003
340,27,871,Canon II F,17473,0.11,0.0,21,366933,366933.0,40362.63,407295.63,27,2019-08-03 16:41:38.446312+00:00,6,8332,2019-08-03,0.0,407295.63000000006,407295.63000000006,0.0,0.25,101823.90750000002
341,27,780,IBM 003,48006,0.2,0.0,37,1776222,1776222.0,355244.4,2131466.4,27,2019-08-03 16:41:38.446312+00:00,6,8332,2019-08-03,0.0,2131466.4,2131466.4,0.0,0.25,532866.6
342,27,33,МАЗ-104,9930,0.2,0.0,32,317760,317760.0,63552.0,381312.0,27,2019-08-03 16:41:38.446312+00:00,6,8332,2019-08-03,0.0,381312.0,381312.0,0.0,0.25,95328.0
343,27,571,DeskJet F380 All-in-One,93760,0.0,0.0,39,3656640,3656640.0,0.0,3656640.0,27,2019-08-03 16:41:38.446312+00:00,6,8332,2019-08-03,0.0,3656640.0,3656640.0,0.0,0.25,914160.0
344,28,14,Škoda 22Tr,7125,0.11,0.0,3,21375,21375.0,2351.25,23726.25,28,2019-08-03 14:01:26.618203+00:00,4,6920,2019-08-03,0.0,23726.250000000004,23726.250000000004,0.0,0.15,3558.9375000000005
345,28,69,Fiat 470,26226,0.2,0.0,21,550746,550746.0,110149.2,660895.2,28,2019-08-03 14:01:26.618203+00:00,4,6920,2019-08-03,0.0,660895.2,660895.2,0.0,0.15,99134.27999999998
346,28,786,IBM 016,49191,0.0,0.0,43,2115213,2115213.0,0.0,2115213.0,28,2019-08-03 14:01:26.618203+00:00,4,6920,2019-08-03,0.0,2115213.0,2115213.0,0.0,0.15,317281.95
347,28,116,Q3,37405,0.11,0.0,34,1271770,1271770.0,139894.7,1411664.7,28,2019-08-03 14:01:26.618203+00:00,4,6920,2019-08-03,0.0,1411664.7000000002,1411664.7000000002,0.0,0.15,211749.70500000002
348,28,441,DeskJet 300j,56466,0.11,0.0,12,677592,677592.0,74535.12,752127.12,28,2019-08-03 14:01:26.618203+00:00,4,6920,2019-08-03,0.0,752127.1200000001,752127.1200000001,0.0,0.15,112819.06800000001
349,28,647,Officejet Pro 8600 Premium,62942,0.0,0.0,7,440594,440594.0,0.0,440594.0,28,2019-08-03 14:01:26.618203+00:00,4,6920,2019-08-03,0.0,440594.0,440594.0,0.0,0.15,66089.09999999999
350,28,477,Deskjet 693c,59560,0.0,0.2439831742015316,21,1250760,945595.6050356923,0.0,945595.6050356923,28,2019-08-03 14:01:26.618203+00:00,4,6920,2019-08-03,305164.39496430766,1250760.0,945595.6050356923,512.3646658232163,0.15,141839.34075535386
351,28,601,Officejet 6210,48041,0.0,0.0,29,1393189,1393189.0,0.0,1393189.0,28,2019-08-03 14:01:26.618203+00:00,4,6920,2019-08-03,0.0,1393189.0,1393189.0,0.0,0.15,208978.35
352,29,612,Officejet 9110,16697,0.0,0.0,38,634486,634486.0,0.0,634486.0,29,2019-08-03 12:06:36.152582+00:00,4,3002,2019-08-03,0.0,634486.0,634486.0,0.0,0.15,95172.9
353,29,46,Ikarus 280,29638,0.2,0.0,1,29638,29638.0,5927.6,35565.6,29,2019-08-03 12:06:36.152582+00:00,4,3002,2019-08-03,0.0,35565.6,35565.6,0.0,0.15,5334.839999999999
354,29,141,Encore,92671,0.11,0.0,49,4540879,4540879.0,499496.69,5040375.69,29,2019-08-03 12:06:36.152582+00:00,4,3002,2019-08-03,0.0,5040375.69,5040375.69,0.0,0.15,756056.3535000001
355,29,305,XUV500,26891,0.0,0.0,44,1183204,1183204.0,0.0,1183204.0,29,2019-08-03 12:06:36.152582+00:00,4,3002,2019-08-03,0.0,1183204.0,1183204.0,0.0,0.15,177480.6
356,29,432,Damai X5,2608,0.2,0.0,20,52160,52160.0,10432.0,62592.0,29,2019-08-03 12:06:36.152582+00:00,4,3002,2019-08-03,0.0,62592.0,62592.0,0.0,0.15,9388.8
357,29,728,Photosmart C4795,61768,0.0,0.0,35,2161880,2161880.0,0.0,2161880.0,29,2019-08-03 12:06:36.152582+00:00,4,3002,2019-08-03,0.0,2161880.0,2161880.0,0.0,0.15,324282.0
358,29,387,Forester,90760,0.0,0.4503750930501018,15,1361400,748259.3483215914,0.0,748259.3483215914,29,2019-08-03 12:06:36.152582+00:00,4,3002,2019-08-03,613140.6516784086,1361400.0,748259.3483215914,675.5626395751527,0.15,112238.90224823871
359,29,176,C3-XR,33829,0.11,0.0,23,778067,778067.0,85587.37,863654.37,29,2019-08-03 12:06:36.152582+00:00,4,3002,2019-08-03,0.0,863654.3700000001,863654.3700000001,0.0,0.15,129548.15550000001
360,29,502,Deskjet 890c / 890cse,53352,0.11,0.0,43,2294136,2294136.0,252354.96,2546490.96,29,2019-08-03 12:06:36.152582+00:00,4,3002,2019-08-03,0.0,2546490.9600000004,2546490.9600000004,0.0,0.15,381973.64400000003
361,29,668,PSC 2355,30389,0.0,0.8923393359532078,26,790114,85064.19791266718,0.0,85064.19791266718,29,2019-08-03 12:06:36.152582+00:00,4,3002,2019-08-03,705049.8020873328,790114.0,85064.19791266716,2320.0822734783405,0.15,12759.629686900074
362,29,850,A3100 (SURF),19873,0.11,0.014336408326249273,28,556444,548466.5916053086,60331.32507658395,608797.9166818925,29,2019-08-03 12:06:36.152582+00:00,4,3002,2019-08-03,8854.92331810751,617652.8400000001,608797.9166818926,40.14194331349796,0.15,91319.68750228388
363,29,323,GS,82684,0.2,0.0,21,1736364,1736364.0,347272.80000000005,2083636.8,29,2019-08-03 12:06:36.152582+00:00,4,3002,2019-08-03,0.0,2083636.7999999998,2083636.7999999998,0.0,0.15,312545.51999999996
364,29,719,Photosmart A710,91258,0.0,0.60154352608512,7,638806,254536.38627566892,0.0,254536.38627566892,29,2019-08-03 12:06:36.152582+00:00,4,3002,2019-08-03,384269.61372433114,638806.0,254536.38627566886,421.080468259584,0.15,38180.45794135033
365,29,741,Photosmart p1100 / p1100xi,31122,0.2,0.8498723745377097,20,622440,93445.43919274793,18689.087838549585,112134.52703129752,29,2019-08-03 12:06:36.152582+00:00,4,3002,2019-08-03,634793.4729687024,746928.0,112134.52703129758,1699.7447490754193,0.15,16820.179054694636
366,30,527,Deskjet 1200c / 1200c/PS,84430,0.11,0.0,49,4137070,4137070.0,455077.7,4592147.7,30,2019-08-03 00:57:48.110048+00:00,5,1694,2019-08-03,0.0,4592147.7,4592147.7,0.0,0.22,1010272.4940000001
367,30,525,Deskjet 1125c,2143,0.0,0.6512378132668404,38,81434,28401.099914428127,0.0,28401.099914428127,30,2019-08-03 00:57:48.110048+00:00,5,1694,2019-08-03,53032.90008557188,81434.0,28401.09991442812,2474.7036904139936,0.22,6248.241981174187
368,30,109,MDX,19214,0.11,0.0,27,518778,518778.0,57065.58,575843.58,30,2019-08-03 00:57:48.110048+00:00,5,1694,2019-08-03,0.0,575843.5800000001,575843.5800000001,0.0,0.22,126685.58760000001
369,30,731,Photosmart C5380,80058,0.0,0.0,11,880638,880638.0,0.0,880638.0,30,2019-08-03 00:57:48.110048+00:00,5,1694,2019-08-03,0.0,880638.0,880638.0,0.0,0.22,193740.36000000002
370,30,284,Discovery,85847,0.2,0.0,32,2747104,2747104.0,549420.8,3296524.8,30,2019-08-03 00:57:48.110048+00:00,5,1694,2019-08-03,0.0,3296524.8,3296524.8,0.0,0.22,725235.456
371,30,252,Venue,42691,0.11,0.0,14,597674,597674.0,65744.14,663418.14,30,2019-08-03 00:57:48.110048+00:00,5,1694,2019-08-03,0.0,663418.14,663418.14,0.0,0.22,145951.9908
372,30,283,Discovery Sport,51441,0.2,0.0,27,1388907,1388907.0,277781.4,1666688.4,30,2019-08-03 00:57:48.110048+00:00,5,1694,2019-08-03,0.0,1666688.4,1666688.4,0.0,0.22,366671.448
373,30,39,MAZ-203,40226,0.0,0.0,20,804520,804520.0,0.0,804520.0,30,2019-08-03 00:57:48.110048+00:00,5,1694,2019-08-03,0.0,804520.0,804520.0,0.0,0.22,176994.4
374,30,247,Kona,44873,0.0,0.0,13,583349,583349.0,0.0,583349.0,30,2019-08-03 00:57:48.110048+00:00,5,1694,2019-08-03,0.0,583349.0,583349.0,0.0,0.22,128336.78
375,30,12,Škoda 21Ab,84276,0.0,0.5470927426988167,17,1432692,648876.6042773469,0.0,648876.6042773469,30,2019-08-03 00:57:48.110048+00:00,5,1694,2019-08-03,783815.3957226531,1432692.0,648876.6042773469,930.0576625879885,0.22,142752.85294101632
376,30,102,Volvo 7900,87454,0.2,0.0,24,2098896,2098896.0,419779.2,2518675.2,30,2019-08-03 00:57:48.110048+00:00,5,1694,2019-08-03,0.0,2518675.1999999997,2518675.1999999997,0.0,0.22,554108.544
377,30,569,Deskjet D4160,68394,0.0,0.0,25,1709850,1709850.0,0.0,1709850.0,30,2019-08-03 00:57:48.110048+00:00,5,1694,2019-08-03,0.0,1709850.0,1709850.0,0.0,0.22,376167.0
378,30,340,Terrano,12545,0.0,0.0,40,501800,501800.0,0.0,501800.0,30,2019-08-03 00:57:48.110048+00:00,5,1694,2019-08-03,0.0,501800.0,501800.0,0.0,0.22,110396.0
379,30,29,Ikarus 60,42609,0.11,0.5451443170461852,39,1661751,755856.8860041847,83144.25746046031,839001.143464645,30,2019-08-03 00:57:48.110048+00:00,5,1694,2019-08-03,1005542.466535355,1844543.61,839001.1434646451,2126.0628364801223,0.22,184580.25156222194
380,31,99,International 3800,40753,0.11,0.0,22,896566,896566.0,98622.26,995188.26,31,2019-08-04 23:29:56.731961+00:00,2,9720,2019-08-04,0.0,995188.2600000001,995188.2600000001,0.0,0.07,69663.17820000001
381,31,344,Antara,23479,0.0,0.0,24,563496,563496.0,0.0,563496.0,31,2019-08-04 23:29:56.731961+00:00,2,9720,2019-08-04,0.0,563496.0,563496.0,0.0,0.07,39444.72
382,31,330,X33,13614,0.11,0.0,38,517332,517332.0,56906.52,574238.52,31,2019-08-04 23:29:56.731961+00:00,2,9720,2019-08-04,0.0,574238.52,574238.52,0.0,0.07,40196.69640000001
383,31,75,Ikarus 556,3084,0.11,0.0,16,49344,49344.0,5427.84,54771.84,31,2019-08-04 23:29:56.731961+00:00,2,9720,2019-08-04,0.0,54771.840000000004,54771.840000000004,0.0,0.07,3834.0288000000005
384,31,810,IBM 056,20473,0.11,0.4864939210973668,41,839393,431033.40808831796,47413.67488971498,478447.082978033,31,2019-08-04 23:29:56.731961+00:00,2,9720,2019-08-04,453279.14702196704,931726.2300000001,478447.08297803305,1994.6250764992037,0.07,33491.29580846232
385,31,29,Ikarus 60,66686,0.11,0.0,39,2600754,2600754.0,286082.94,2886836.94,31,2019-08-04 23:29:56.731961+00:00,2,9720,2019-08-04,0.0,2886836.9400000004,2886836.9400000004,0.0,0.07,202078.58580000006
386,31,360,Kadjar,26717,0.11,0.0,38,1015246,1015246.0,111677.06,1126923.06,31,2019-08-04 23:29:56.731961+00:00,2,9720,2019-08-04,0.0,1126923.06,1126923.06,0.0,0.07,78884.61420000001
387,31,207,Everest,95245,0.11,0.0,42,4000290,4000290.0,440031.9,4440321.9,31,2019-08-04 23:29:56.731961+00:00,2,9720,2019-08-04,0.0,4440321.9,4440321.9,0.0,0.07,310822.53300000005
388,31,181,Duster,3449,0.2,0.0,48,165552,165552.0,33110.4,198662.4,31,2019-08-04 23:29:56.731961+00:00,2,9720,2019-08-04,0.0,198662.4,198662.4,0.0,0.07,13906.368
389,31,58,Tatra 400,17027,0.0,0.0,22,374594,374594.0,0.0,374594.0,31,2019-08-04 23:29:56.731961+00:00,2,9720,2019-08-04,0.0,374594.0,374594.0,0.0,0.07,26221.58
390,31,140,V5,36305,0.2,0.06652827757710211,24,871320,813352.5811815194,162670.5162363039,976023.0974178232,31,2019-08-04 23:29:56.731961+00:00,2,9720,2019-08-04,69560.90258217674,1045584.0,976023.0974178233,159.66786618504506,0.07,68321.61681924763
391,31,877,Canon II F2,71956,0.11,0.0,11,791516,791516.0,87066.76,878582.76,31,2019-08-04 23:29:56.731961+00:00,2,9720,2019-08-04,0.0,878582.7600000001,878582.7600000001,0.0,0.07,61500.793200000015
392,31,860,Canon S II,26607,0.11,0.9023988315520128,23,611961,59728.10864459862,6570.091950905849,66298.20059550447,31,2019-08-04 23:29:56.731961+00:00,2,9720,2019-08-04,612978.5094044956,679276.7100000001,66298.20059550453,2075.5173125696297,0.07,4640.874041685318
393,31,186,Durango,64773,0.2,0.0,7,453411,453411.0,90682.2,544093.2,31,2019-08-04 23:29:56.731961+00:00,2,9720,2019-08-04,0.0,544093.2,544093.2,0.0,0.07,38086.524
394,31,148,Escalade ESV,83458,0.0,0.8511850777982182,2,166916,24839.591554232607,0.0,24839.591554232607,31,2019-08-04 23:29:56.731961+00:00,2,9720,2019-08-04,142076.4084457674,166916.0,24839.591554232615,170.23701555964362,0.07,1738.7714087962831
395,40,809,IBM 055,39821,0.11,0.6626754006135755,19,756599,255219.4545711693,28074.140002828623,283293.59457399795,40,2019-08-04 02:28:44.978923+00:00,2,9185,2019-08-04,556531.2954260021,839824.8900000001,283293.594573998,1259.0832611657936,0.07,19830.551620179864
396,40,451,Deskjet 460wf,86470,0.0,0.6198141855902857,8,691760,262997.338976064,0.0,262997.338976064,40,2019-08-04 02:28:44.978923+00:00,2,9185,2019-08-04,428762.661023936,691760.0,262997.338976064,495.85134847222855,0.07,18409.813728324483
397,40,431,2008,28292,0.2,0.0,38,1075096,1075096.0,215019.2,1290115.2,40,2019-08-04 02:28:44.978923+00:00,2,9185,2019-08-04,0.0,1290115.2,1290115.2,0.0,0.07,90308.064
398,40,37,МАЗ-152,70850,0.2,0.0,14,991900,991900.0,198380.0,1190280.0,40,2019-08-04 02:28:44.978923+00:00,2,9185,2019-08-04,0.0,1190280.0,1190280.0,0.0,0.07,83319.6
399,40,518,Deskjet 970cse / 970cxi,60542,0.2,0.5618867261310625,11,665962,291766.7920923054,58353.35841846107,350120.1505107664,40,2019-08-04 02:28:44.978923+00:00,2,9185,2019-08-04,449034.2494892336,799154.4,350120.1505107664,618.0753987441688,0.07,24508.410535753654
400,40,421,SA2.0,76905,0.11,0.32785512487026924,24,1845720,1240591.2389244465,136465.03628168913,1377056.2752061356,40,2019-08-04 02:28:44.978923+00:00,2,9185,2019-08-04,671692.9247938643,2048749.2000000002,1377056.2752061358,786.8522996886462,0.07,96393.93926442951
401,40,822,MicroTAC Alpha,74361,0.0,0.0,33,2453913,2453913.0,0.0,2453913.0,40,2019-08-04 02:28:44.978923+00:00,2,9185,2019-08-04,0.0,2453913.0,2453913.0,0.0,0.07,171773.91
402,40,378,Kyron,79260,0.0,0.0,3,237780,237780.0,0.0,237780.0,40,2019-08-04 02:28:44.978923+00:00,2,9185,2019-08-04,0.0,237780.0,237780.0,0.0,0.07,16644.600000000002
403,40,337,Qashqai,12794,0.0,0.0,13,166322,166322.0,0.0,166322.0,40,2019-08-04 02:28:44.978923+00:00,2,9185,2019-08-04,0.0,166322.0,166322.0,0.0,0.07,11642.54
404,40,452,Deskjet 460wbt,29182,0.0,0.3468894134275413,18,525276,343063.3164724348,0.0,343063.3164724348,40,2019-08-04 02:28:44.978923+00:00,2,9185,2019-08-04,182212.68352756518,525276.0,343063.3164724348,624.4009441695744,0.07,24014.432153070436
405,40,235,BR-V,54252,0.0,0.0,42,2278584,2278584.0,0.0,2278584.0,40,2019-08-04 02:28:44.978923+00:00,2,9185,2019-08-04,0.0,2278584.0,2278584.0,0.0,0.07,159500.88
406,40,590,Officejet 725,41872,0.11,0.0,41,1716752,1716752.0,188842.72,1905594.72,40,2019-08-04 02:28:44.978923+00:00,2,9185,2019-08-04,0.0,1905594.7200000002,1905594.7200000002,0.0,0.07,133391.63040000002
407,40,814,DynaTAC International Series,54424,0.11,0.0,14,761936,761936.0,83812.96,845748.96,40,2019-08-04 02:28:44.978923+00:00,2,9185,2019-08-04,0.0,845748.9600000001,845748.9600000001,0.0,0.07,59202.42720000001
408,40,672,Photosmart (original),67878,0.0,0.0,41,2782998,2782998.0,0.0,2782998.0,40,2019-08-04 02:28:44.978923+00:00,2,9185,2019-08-04,0.0,2782998.0,2782998.0,0.0,0.07,194809.86000000002
409,40,374,DX7 Bolang,68651,0.0,0.0,37,2540087,2540087.0,0.0,2540087.0,40,2019-08-04 02:28:44.978923+00:00,2,9185,2019-08-04,0.0,2540087.0,2540087.0,0.0,0.07,177806.09000000003
410,40,513,Deskjet 952c,14875,0.0,0.0,15,223125,223125.0,0.0,223125.0,40,2019-08-04 02:28:44.978923+00:00,2,9185,2019-08-04,0.0,223125.0,223125.0,0.0,0.07,15618.750000000002
411,40,556,Deskjet 9800 / 9800d,39797,0.2,0.25835059858204,4,159188,118061.68491292221,23612.33698258444,141674.02189550665,40,2019-08-04 02:28:44.978923+00:00,2,9185,2019-08-04,49351.57810449335,191025.6,141674.02189550665,103.340239432816,0.07,9917.181532685467
412,40,762,DC07,85958,0.2,0.8873931630794002,9,773622,87115.12639218825,17423.02527843765,104538.1516706259,40,2019-08-04 02:28:44.978923+00:00,2,9185,2019-08-04,823808.2483293741,928346.4,104538.15167062591,798.6538467714602,0.07,7317.670616943815
413,40,263,Renegade,35683,0.2,0.0,34,1213222,1213222.0,242644.4,1455866.4,40,2019-08-04 02:28:44.978923+00:00,2,9185,2019-08-04,0.0,1455866.4,1455866.4,0.0,0.07,101910.648
414,40,501,Deskjet 882c,38738,0.11,0.0,43,1665734,1665734.0,183230.74,1848964.74,40,2019-08-04 02:28:44.978923+00:00,2,9185,2019-08-04,0.0,1848964.7400000002,1848964.7400000002,0.0,0.07,129427.53180000003
415,32,142,Enclave,38858,0.2,0.5701601366261357,4,155432,66810.86964392647,13362.173928785296,80173.04357271177,32,2019-08-04 06:11:45.703987+00:00,9,5224,2019-08-04,106345.35642728824,186518.4,80173.04357271176,228.0640546504543,0.14,11224.226100179647
416,32,550,Deskjet 6830v /6840 / 6843 / 6848,72714,0.2,0.0,41,2981274,2981274.0,596254.8,3577528.8,32,2019-08-04 06:11:45.703987+00:00,9,5224,2019-08-04,0.0,3577528.8,3577528.8,0.0,0.14,500854.032
417,32,345,Crossland X,45991,0.2,0.0,24,1103784,1103784.0,220756.8,1324540.8,32,2019-08-04 06:11:45.703987+00:00,9,5224,2019-08-04,0.0,1324540.8,1324540.8,0.0,0.14,185435.71200000003
418,32,372,Kodiaq,40734,0.2,0.0,32,1303488,1303488.0,260697.6,1564185.6,32,2019-08-04 06:11:45.703987+00:00,9,5224,2019-08-04,0.0,1564185.5999999999,1564185.5999999999,0.0,0.14,218985.984
419,32,84,Škoda 706 RTO,87153,0.2,0.0,5,435765,435765.0,87153.0,522918.0,32,2019-08-04 06:11:45.703987+00:00,9,5224,2019-08-04,0.0,522918.0,522918.0,0.0,0.14,73208.52
420,32,120,Yusheng 007,90213,0.0,0.0,43,3879159,3879159.0,0.0,3879159.0,32,2019-08-04 06:11:45.703987+00:00,9,5224,2019-08-04,0.0,3879159.0,3879159.0,0.0,0.14,543082.26
421,32,296,MKC,19815,0.2,0.2919745032814228,26,515190,364767.65565444384,72953.53113088876,437721.1867853325,32,2019-08-04 06:11:45.703987+00:00,9,5224,2019-08-04,180506.81321466746,618228.0,437721.1867853325,759.1337085316993,0.14,61280.96614994656
422,32,554,Deskjet 9300,67886,0.11,0.2857933962022497,8,543088,387877.0360433126,42666.47396476438,430543.51000807696,32,2019-08-04 06:11:45.703987+00:00,9,5224,2019-08-04,172284.169991923,602827.68,430543.5100080771,228.63471696179977,0.14,60276.0914011308
423,33,12,Škoda 21Ab,54129,0.0,0.0,4,216516,216516.0,0.0,216516.0,33,2019-08-04 23:31:14.227796+00:00,5,8259,2019-08-04,0.0,216516.0,216516.0,0.0,0.12,25981.92
424,33,752,7290,29047,0.11,0.0,13,377611,377611.0,41537.21,419148.21,33,2019-08-04 23:31:14.227796+00:00,5,8259,2019-08-04,0.0,419148.21,419148.21,0.0,0.12,50297.7852
425,33,859,Canon S,28178,0.11,0.17048718759927295,11,309958,257114.13230610453,28282.5545536715,285396.68685977603,33,2019-08-04 23:31:14.227796+00:00,5,8259,2019-08-04,58656.69314022394,344053.38,285396.68685977603,187.53590635920023,0.12,34247.60242317312
426,33,186,Durango,32183,0.11,0.0,32,1029856,1029856.0,113284.16,1143140.16,33,2019-08-04 23:31:14.227796+00:00,5,8259,2019-08-04,0.0,1143140.1600000001,1143140.1600000001,0.0,0.12,137176.81920000003
427,33,749,7250,21135,0.0,0.5614523886812784,50,1056750,463435.188261059,0.0,463435.188261059,33,2019-08-04 23:31:14.227796+00:00,5,8259,2019-08-04,593314.811738941,1056750.0,463435.188261059,2807.261943406392,0.12,55612.222591327074
428,33,774,DC42,2809,0.11,0.0,5,14045,14045.0,1544.95,15589.95,33,2019-08-04 23:31:14.227796+00:00,5,8259,2019-08-04,0.0,15589.95,15589.95,0.0,0.12,1870.794
429,33,698,Photosmart 6520 e-All-in-One Printer,33829,0.0,0.0,2,67658,67658.0,0.0,67658.0,33,2019-08-04 23:31:14.227796+00:00,5,8259,2019-08-04,0.0,67658.0,67658.0,0.0,0.12,8118.96
430,33,187,Fengdu MX6,89753,0.11,0.0,24,2154072,2154072.0,236947.92,2391019.92,33,2019-08-04 23:31:14.227796+00:00,5,8259,2019-08-04,0.0,2391019.9200000004,2391019.9200000004,0.0,0.12,286922.39040000003
431,33,435,Landmark,75680,0.2,0.0,46,3481280,3481280.0,696256.0,4177536.0,33,2019-08-04 23:31:14.227796+00:00,5,8259,2019-08-04,0.0,4177536.0,4177536.0,0.0,0.12,501304.32
